sub_id,task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,onset_SOA,SOA_lock,pitch
SX101,auditory,1,-2,1,practice_05,practice_07,non-target,false_font,center,false_font_05,1,0.806666667,0.466,0.466,onset,1100
SX101,auditory,1,-2,2,practice_05,practice_07,target,letter,right,practice_07,1.5,0.74,0.466,1.966,offset,1100
SX101,auditory,1,-2,3,practice_05,practice_07,irrelevant,object,center,object_14,1.5,0.78,0.116,1.616,offset,1100
SX101,auditory,1,-2,4,practice_05,practice_07,irrelevant,face,right,face_16,1,1.14,0,1,offset,1000
SX101,auditory,1,-2,5,practice_05,practice_07,non-target,letter,center,letter_12,0.5,0.806666667,0.466,0.466,onset,1000
SX101,auditory,1,-2,6,practice_05,practice_07,non-target,false_font,center,false_font_01,1.5,0.78,0.232,0.232,onset,1100
SX101,auditory,1,-2,7,practice_05,practice_07,target,false_font,center,practice_05,1,0.846666667,0.116,1.116,offset,1000
SX101,auditory,1,-2,8,practice_05,practice_07,irrelevant,object,center,object_05,1.5,0.9,0.232,0.232,onset,1100
SX101,auditory,1,-2,9,practice_05,practice_07,non-target,letter,left,letter_10,1,0.94,0.116,1.116,offset,1100
SX101,auditory,1,-2,10,practice_05,practice_07,irrelevant,object,center,object_03,1.5,1.3,0,1.5,offset,1100
SX101,auditory,1,-2,11,practice_05,practice_07,irrelevant,face,center,face_02,1,0.74,0.116,0.116,onset,1100
SX101,auditory,1,-2,12,practice_05,practice_07,non-target,false_font,left,false_font_06,1.5,0.806666667,0.116,1.616,offset,1000
SX101,auditory,1,-2,13,practice_05,practice_07,irrelevant,object,left,object_19,1,1.206666667,0.232,1.232,offset,1000
SX101,auditory,1,-2,14,practice_05,practice_07,non-target,letter,center,letter_01,1,0.94,0,0,onset,1100
SX101,auditory,1,-2,15,practice_05,practice_07,non-target,letter,left,letter_03,1.5,0.913333333,0,1.5,offset,1000
SX101,auditory,1,-2,16,practice_05,practice_07,non-target,false_font,right,false_font_12,1,0.74,0.232,0.232,onset,1000
SX101,auditory,1,-2,17,practice_05,practice_07,target,false_font,left,practice_05,1,0.94,0.232,1.232,offset,1100
SX101,auditory,1,-2,18,practice_05,practice_07,non-target,false_font,left,false_font_13,0.5,1.713333333,0.232,0.732,offset,1000
SX101,auditory,1,-2,19,practice_05,practice_07,irrelevant,face,center,face_19,1.5,0.833333333,0.466,1.966,offset,1000
SX101,auditory,1,-2,20,practice_05,practice_07,non-target,letter,center,letter_11,1.5,0.726666667,0.116,0.116,onset,1100
SX101,auditory,1,-2,21,practice_05,practice_07,irrelevant,face,left,face_08,1.5,0.74,0,0,onset,1100
SX101,auditory,1,-2,22,practice_05,practice_07,irrelevant,face,left,face_18,1,0.726666667,0.232,0.232,onset,1100
SX101,auditory,1,-2,23,practice_05,practice_07,non-target,false_font,right,false_font_02,0.5,0.74,0,0,onset,1000
SX101,auditory,1,-2,24,practice_05,practice_07,irrelevant,object,right,object_18,1.5,0.966666667,0,1.5,offset,1000
SX101,auditory,1,-2,25,practice_05,practice_07,irrelevant,face,left,face_08,1,1.713333333,0.232,1.232,offset,1100
SX101,auditory,1,-2,26,practice_05,practice_07,irrelevant,face,center,face_10,1.5,0.806666667,0.232,1.732,offset,1100
SX101,auditory,1,-2,27,practice_05,practice_07,non-target,false_font,right,false_font_07,1.5,0.966666667,0.232,1.732,offset,1100
SX101,auditory,1,-2,28,practice_05,practice_07,irrelevant,object,center,object_02,0.5,0.806666667,0,0,onset,1000
SX101,auditory,1,-2,29,practice_05,practice_07,target,letter,right,practice_07,1,0.86,0.466,0.466,onset,1100
SX101,auditory,1,-2,30,practice_05,practice_07,irrelevant,object,center,object_11,0.5,1.273333333,0,0.5,offset,1000
SX101,auditory,1,-2,31,practice_05,practice_07,target,letter,center,practice_07,0.5,0.9,0.116,0.116,onset,1000
SX101,auditory,1,-2,32,practice_05,practice_07,non-target,false_font,right,false_font_01,0.5,1.3,0.232,0.232,onset,1000
SX101,auditory,1,-2,33,practice_05,practice_07,non-target,letter,left,letter_03,0.5,0.753333333,0.116,0.616,offset,1000
SX101,auditory,1,-2,34,practice_05,practice_07,irrelevant,object,center,object_17,0.5,1.006666667,0.116,0.116,onset,1100
SX101,auditory,1,-2,35,practice_05,practice_07,non-target,false_font,center,false_font_13,1.5,0.78,0.466,0.466,onset,1000
SX101,auditory,1,-2,36,practice_05,practice_07,non-target,letter,center,letter_17,0.5,0.806666667,0,0.5,offset,1100
SX101,auditory,1,-2,37,practice_05,practice_07,non-target,letter,right,letter_13,0.5,0.806666667,0.116,0.616,offset,1000
SX101,auditory,1,-2,38,practice_05,practice_07,target,false_font,right,practice_05,1,1.193333333,0.466,0.466,onset,1100
SX101,auditory,1,-2,39,practice_05,practice_07,irrelevant,face,center,face_10,1.5,0.833333333,0.466,0.466,onset,1100
SX101,auditory,1,-2,40,practice_05,practice_07,irrelevant,object,center,object_01,0.5,1.273333333,0.466,0.466,onset,1000
SX101,visual,1,-1,1,practice_03,practice_11,non-target,letter,center,letter_01,1,0.94,0,0,onset,1100
SX101,visual,1,-1,2,practice_03,practice_11,target,letter,center,practice_11,0.5,0.9,0.116,0.116,onset,1000
SX101,visual,1,-1,3,practice_03,practice_11,non-target,letter,center,letter_17,0.5,0.806666667,0,0.5,offset,1100
SX101,visual,1,-1,4,practice_03,practice_11,target,false_font,right,practice_03,1,1.193333333,0.466,0.466,onset,1100
SX101,visual,1,-1,5,practice_03,practice_11,non-target,false_font,left,false_font_13,0.5,1.713333333,0.232,0.732,offset,1000
SX101,visual,1,-1,6,practice_03,practice_11,irrelevant,object,center,object_01,0.5,1.273333333,0.466,0.466,onset,1000
SX101,visual,1,-1,7,practice_03,practice_11,target,false_font,left,practice_03,1,0.94,0.232,1.232,offset,1100
SX101,visual,1,-1,8,practice_03,practice_11,non-target,false_font,left,false_font_06,1.5,0.806666667,0.116,1.616,offset,1000
SX101,visual,1,-1,9,practice_03,practice_11,target,letter,right,practice_11,1.5,0.74,0.466,1.966,offset,1100
SX101,visual,1,-1,10,practice_03,practice_11,irrelevant,object,center,object_03,1.5,1.3,0,1.5,offset,1100
SX101,visual,1,-1,11,practice_03,practice_11,non-target,false_font,center,false_font_01,1.5,0.78,0.232,0.232,onset,1100
SX101,visual,1,-1,12,practice_03,practice_11,target,letter,right,practice_11,1,0.86,0.466,0.466,onset,1100
SX101,visual,1,-1,13,practice_03,practice_11,non-target,false_font,right,false_font_02,0.5,0.74,0,0,onset,1000
SX101,visual,1,-1,14,practice_03,practice_11,non-target,false_font,right,false_font_12,1,0.74,0.232,0.232,onset,1000
SX101,visual,1,-1,15,practice_03,practice_11,irrelevant,object,center,object_17,0.5,1.006666667,0.116,0.116,onset,1100
SX101,visual,1,-1,16,practice_03,practice_11,irrelevant,object,right,object_18,1.5,0.966666667,0,1.5,offset,1000
SX101,visual,1,-1,17,practice_03,practice_11,irrelevant,face,center,face_02,1,0.74,0.116,0.116,onset,1100
SX101,visual,1,-1,18,practice_03,practice_11,irrelevant,face,center,face_10,1.5,0.833333333,0.466,0.466,onset,1100
SX101,visual,1,-1,19,practice_03,practice_11,non-target,letter,left,letter_03,1.5,0.913333333,0,1.5,offset,1000
SX101,visual,1,-1,20,practice_03,practice_11,irrelevant,face,center,face_10,1.5,0.806666667,0.232,1.732,offset,1100
SX101,visual,1,-1,21,practice_03,practice_11,non-target,letter,right,letter_13,0.5,0.806666667,0.116,0.616,offset,1000
SX101,visual,1,-1,22,practice_03,practice_11,non-target,letter,left,letter_03,0.5,0.753333333,0.116,0.616,offset,1000
SX101,visual,1,-1,23,practice_03,practice_11,non-target,letter,center,letter_11,1.5,0.726666667,0.116,0.116,onset,1100
SX101,visual,1,-1,24,practice_03,practice_11,irrelevant,face,left,face_08,1,1.713333333,0.232,1.232,offset,1100
SX101,visual,1,-1,25,practice_03,practice_11,irrelevant,object,center,object_14,1.5,0.78,0.116,1.616,offset,1100
SX101,visual,1,-1,26,practice_03,practice_11,non-target,false_font,center,false_font_05,1,0.806666667,0.466,0.466,onset,1100
SX101,visual,1,-1,27,practice_03,practice_11,non-target,false_font,right,false_font_07,1.5,0.966666667,0.232,1.732,offset,1100
SX101,visual,1,-1,28,practice_03,practice_11,non-target,false_font,center,false_font_13,1.5,0.78,0.466,0.466,onset,1000
SX101,visual,1,-1,29,practice_03,practice_11,irrelevant,object,left,object_19,1,1.206666667,0.232,1.232,offset,1000
SX101,visual,1,-1,30,practice_03,practice_11,non-target,false_font,right,false_font_01,0.5,1.3,0.232,0.232,onset,1000
SX101,visual,1,-1,31,practice_03,practice_11,irrelevant,face,left,face_08,1.5,0.74,0,0,onset,1100
SX101,visual,1,-1,32,practice_03,practice_11,irrelevant,face,right,face_16,1,1.14,0,1,offset,1000
SX101,visual,1,-1,33,practice_03,practice_11,non-target,letter,left,letter_10,1,0.94,0.116,1.116,offset,1100
SX101,visual,1,-1,34,practice_03,practice_11,non-target,letter,center,letter_12,0.5,0.806666667,0.466,0.466,onset,1000
SX101,visual,1,-1,35,practice_03,practice_11,irrelevant,object,center,object_05,1.5,0.9,0.232,0.232,onset,1100
SX101,visual,1,-1,36,practice_03,practice_11,irrelevant,face,center,face_19,1.5,0.833333333,0.466,1.966,offset,1000
SX101,visual,1,-1,37,practice_03,practice_11,irrelevant,object,center,object_11,0.5,1.273333333,0,0.5,offset,1000
SX101,visual,1,-1,38,practice_03,practice_11,irrelevant,object,center,object_02,0.5,0.806666667,0,0,onset,1000
SX101,visual,1,-1,39,practice_03,practice_11,irrelevant,face,left,face_18,1,0.726666667,0.232,0.232,onset,1100
SX101,visual,1,-1,40,practice_03,practice_11,target,false_font,center,practice_03,1,0.846666667,0.116,1.116,offset,1000
SX101,auditory_and_visual,1,0,1,practice_01,practice_11,irrelevant,object,center,object_02,0.5,0.806666667,0,0,onset,1000
SX101,auditory_and_visual,1,0,2,practice_01,practice_11,non-target,false_font,left,false_font_13,0.5,1.713333333,0.232,0.732,offset,1000
SX101,auditory_and_visual,1,0,3,practice_01,practice_11,irrelevant,face,center,face_10,1.5,0.806666667,0.232,1.732,offset,1100
SX101,auditory_and_visual,1,0,4,practice_01,practice_11,irrelevant,face,right,face_16,1,1.14,0,1,offset,1000
SX101,auditory_and_visual,1,0,5,practice_01,practice_11,non-target,false_font,center,false_font_13,1.5,0.78,0.466,0.466,onset,1000
SX101,auditory_and_visual,1,0,6,practice_01,practice_11,non-target,letter,left,letter_03,1.5,0.913333333,0,1.5,offset,1000
SX101,auditory_and_visual,1,0,7,practice_01,practice_11,non-target,letter,center,letter_17,0.5,0.806666667,0,0.5,offset,1100
SX101,auditory_and_visual,1,0,8,practice_01,practice_11,irrelevant,face,left,face_08,1.5,0.74,0,0,onset,1100
SX101,auditory_and_visual,1,0,9,practice_01,practice_11,non-target,letter,center,letter_12,0.5,0.806666667,0.466,0.466,onset,1000
SX101,auditory_and_visual,1,0,10,practice_01,practice_11,non-target,letter,center,letter_11,1.5,0.726666667,0.116,0.116,onset,1100
SX101,auditory_and_visual,1,0,11,practice_01,practice_11,irrelevant,face,left,face_08,1,1.713333333,0.232,1.232,offset,1100
SX101,auditory_and_visual,1,0,12,practice_01,practice_11,target,false_font,left,practice_01,1,0.94,0.232,1.232,offset,1100
SX101,auditory_and_visual,1,0,13,practice_01,practice_11,irrelevant,object,center,object_17,0.5,1.006666667,0.116,0.116,onset,1100
SX101,auditory_and_visual,1,0,14,practice_01,practice_11,non-target,false_font,center,false_font_05,1,0.806666667,0.466,0.466,onset,1100
SX101,auditory_and_visual,1,0,15,practice_01,practice_11,non-target,false_font,right,false_font_07,1.5,0.966666667,0.232,1.732,offset,1100
SX101,auditory_and_visual,1,0,16,practice_01,practice_11,irrelevant,face,center,face_02,1,0.74,0.116,0.116,onset,1100
SX101,auditory_and_visual,1,0,17,practice_01,practice_11,irrelevant,face,center,face_19,1.5,0.833333333,0.466,1.966,offset,1000
SX101,auditory_and_visual,1,0,18,practice_01,practice_11,non-target,false_font,right,false_font_01,0.5,1.3,0.232,0.232,onset,1000
SX101,auditory_and_visual,1,0,19,practice_01,practice_11,non-target,letter,left,letter_03,0.5,0.753333333,0.116,0.616,offset,1000
SX101,auditory_and_visual,1,0,20,practice_01,practice_11,target,letter,center,practice_11,0.5,0.9,0.116,0.116,onset,1000
SX101,auditory_and_visual,1,0,21,practice_01,practice_11,irrelevant,face,left,face_18,1,0.726666667,0.232,0.232,onset,1100
SX101,auditory_and_visual,1,0,22,practice_01,practice_11,target,false_font,center,practice_01,1,0.846666667,0.116,1.116,offset,1000
SX101,auditory_and_visual,1,0,23,practice_01,practice_11,irrelevant,object,right,object_18,1.5,0.966666667,0,1.5,offset,1000
SX101,auditory_and_visual,1,0,24,practice_01,practice_11,non-target,false_font,right,false_font_02,0.5,0.74,0,0,onset,1000
SX101,auditory_and_visual,1,0,25,practice_01,practice_11,irrelevant,face,center,face_10,1.5,0.833333333,0.466,0.466,onset,1100
SX101,auditory_and_visual,1,0,26,practice_01,practice_11,target,false_font,right,practice_01,1,1.193333333,0.466,0.466,onset,1100
SX101,auditory_and_visual,1,0,27,practice_01,practice_11,irrelevant,object,center,object_14,1.5,0.78,0.116,1.616,offset,1100
SX101,auditory_and_visual,1,0,28,practice_01,practice_11,target,letter,right,practice_11,1.5,0.74,0.466,1.966,offset,1100
SX101,auditory_and_visual,1,0,29,practice_01,practice_11,irrelevant,object,center,object_03,1.5,1.3,0,1.5,offset,1100
SX101,auditory_and_visual,1,0,30,practice_01,practice_11,non-target,false_font,right,false_font_12,1,0.74,0.232,0.232,onset,1000
SX101,auditory_and_visual,1,0,31,practice_01,practice_11,non-target,false_font,left,false_font_06,1.5,0.806666667,0.116,1.616,offset,1000
SX101,auditory_and_visual,1,0,32,practice_01,practice_11,irrelevant,object,center,object_11,0.5,1.273333333,0,0.5,offset,1000
SX101,auditory_and_visual,1,0,33,practice_01,practice_11,non-target,letter,left,letter_10,1,0.94,0.116,1.116,offset,1100
SX101,auditory_and_visual,1,0,34,practice_01,practice_11,target,letter,right,practice_11,1,0.86,0.466,0.466,onset,1100
SX101,auditory_and_visual,1,0,35,practice_01,practice_11,irrelevant,object,center,object_01,0.5,1.273333333,0.466,0.466,onset,1000
SX101,auditory_and_visual,1,0,36,practice_01,practice_11,non-target,letter,center,letter_01,1,0.94,0,0,onset,1100
SX101,auditory_and_visual,1,0,37,practice_01,practice_11,non-target,letter,right,letter_13,0.5,0.806666667,0.116,0.616,offset,1000
SX101,auditory_and_visual,1,0,38,practice_01,practice_11,irrelevant,object,center,object_05,1.5,0.9,0.232,0.232,onset,1100
SX101,auditory_and_visual,1,0,39,practice_01,practice_11,irrelevant,object,left,object_19,1,1.206666667,0.232,1.232,offset,1000
SX101,auditory_and_visual,1,0,40,practice_01,practice_11,non-target,false_font,center,false_font_01,1.5,0.78,0.232,0.232,onset,1100
SX101,prp,0,1,1,letter_17,false_font_16,non-target,letter,right,letter_19,1,0.863211094970067,0.466,0.466,onset,1100
SX101,prp,0,1,2,letter_17,false_font_16,non-target,letter,center,letter_20,1,1.73227161696377,0.232,1.232,offset,1100
SX101,prp,0,1,3,letter_17,false_font_16,irrelevant,face,center,face_09,1.5,1.96508262317516,0.466,0.466,onset,1100
SX101,prp,0,1,4,letter_17,false_font_16,non-target,letter,center,letter_13,1.5,0.907652245402013,0.466,1.966,offset,1000
SX101,prp,0,1,5,letter_17,false_font_16,irrelevant,face,center,face_11,1.5,1.17574104334108,0.232,0.232,onset,1100
SX101,prp,0,1,6,letter_17,false_font_16,non-target,false_font,left,false_font_19,0.5,0.765218859818002,0,0,onset,1000
SX101,prp,0,1,7,letter_17,false_font_16,target,letter,center,letter_17,1.5,1.48546126524449,0.232,1.732,offset,1000
SX101,prp,0,1,8,letter_17,false_font_16,non-target,letter,left,letter_01,1.5,1.36680968633236,0.232,1.732,offset,1100
SX101,prp,0,1,9,letter_17,false_font_16,irrelevant,object,right,object_18,0.5,0.901562355316566,0.466,0.466,onset,1100
SX101,prp,0,1,10,letter_17,false_font_16,target,false_font,center,false_font_16,0.5,1.28014833833842,0.232,0.232,onset,1100
SX101,prp,0,1,11,letter_17,false_font_16,non-target,letter,center,letter_13,1,0.705553117926621,0.466,0.466,onset,1000
SX101,prp,0,1,12,letter_17,false_font_16,non-target,false_font,right,false_font_17,0.5,1.8666644443757,0.466,0.966,offset,1100
SX101,prp,0,1,13,letter_17,false_font_16,non-target,letter,center,letter_07,0.5,1.2974652490641,0.232,0.232,onset,1000
SX101,prp,0,1,14,letter_17,false_font_16,irrelevant,face,left,face_17,0.5,1.81645723140203,0,0,onset,1000
SX101,prp,0,1,15,letter_17,false_font_16,irrelevant,face,center,face_15,1,1.95025591955441,0.466,0.466,onset,1000
SX101,prp,0,1,16,letter_17,false_font_16,non-target,letter,center,letter_15,1.5,1.1908707759516,0.232,0.232,onset,1000
SX101,prp,0,1,17,letter_17,false_font_16,irrelevant,object,left,object_05,1,1.94891000146369,0.466,0.466,onset,1000
SX101,prp,0,1,18,letter_17,false_font_16,irrelevant,face,right,face_05,0.5,1.83820564748497,0,0.5,offset,1100
SX101,prp,0,1,19,letter_17,false_font_16,irrelevant,object,center,object_19,0.5,1.93207974766739,0.466,0.466,onset,1100
SX101,prp,0,1,20,letter_17,false_font_16,irrelevant,object,left,object_10,0.5,1.1337951197696,0.466,0.966,offset,1000
SX101,prp,0,2,21,letter_17,false_font_16,non-target,false_font,right,false_font_19,1,1.19288712216404,0.466,0.466,onset,1100
SX101,prp,0,2,22,letter_17,false_font_16,non-target,false_font,center,false_font_13,0.5,1.32617002058013,0.466,0.466,onset,1100
SX101,prp,0,2,23,letter_17,false_font_16,non-target,letter,center,letter_16,1,1.11603235847324,0,1,offset,1100
SX101,prp,0,2,24,letter_17,false_font_16,non-target,letter,left,letter_07,1,1.44248359907766,0.466,0.466,onset,1000
SX101,prp,0,2,25,letter_17,false_font_16,irrelevant,face,center,face_08,1,0.983851354972118,0.466,0.466,onset,1100
SX101,prp,0,2,26,letter_17,false_font_16,target,false_font,left,false_font_16,1,0.951413723053759,0,0,onset,1000
SX101,prp,0,2,27,letter_17,false_font_16,non-target,false_font,left,false_font_20,1.5,0.951806023336401,0,1.5,offset,1100
SX101,prp,0,2,28,letter_17,false_font_16,irrelevant,face,left,face_10,0.5,1.63535956575223,0,0.5,offset,1000
SX101,prp,0,2,29,letter_17,false_font_16,target,letter,center,letter_17,1,0.748347362029898,0,0,onset,1000
SX101,prp,0,2,30,letter_17,false_font_16,irrelevant,object,center,object_11,1.5,1.34919128093744,0.232,0.232,onset,1000
SX101,prp,0,2,31,letter_17,false_font_16,irrelevant,object,left,object_13,1.5,1.66989210549061,0,1.5,offset,1100
SX101,prp,0,2,32,letter_17,false_font_16,non-target,false_font,center,false_font_05,1,1.70678973799661,0.466,1.466,offset,1000
SX101,prp,0,2,33,letter_17,false_font_16,irrelevant,object,center,object_08,1,1.00865854890701,0.232,1.232,offset,1000
SX101,prp,0,2,34,letter_17,false_font_16,irrelevant,object,center,object_11,1,0.878323304894711,0.232,0.232,onset,1100
SX101,prp,0,2,35,letter_17,false_font_16,non-target,letter,left,letter_20,0.5,0.853097939028725,0,0,onset,1000
SX101,prp,0,2,36,letter_17,false_font_16,irrelevant,face,left,face_09,0.5,1.31009364455603,0.466,0.966,offset,1000
